Sl.Num,ProductName,nd,AgeGroup,Gender,Sentiment,,,,,,
1254,"Bath & Body Works Dark Kiss Gift Set Body Lotion, Shower Gel and Fragrance Mist",https://www.amazon.ae/Bath-Body-Works-Lotion-Fragrance/dp/B00XNX8DJ6/ref=pd_sbs_2/260-9195779-8001206?pd_rd_w=VhcwT&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=S6G3QBPKMCDP5DTHFWF1&pd_rd_r=9b80151a-7016-4ade-906f-cef67665c264&pd_rd_wg=q0Plp&pd_rd_i=B00XNX8DJ6&psc=1,"3,4,5",1,6,,,,,,
1255,Bath and Body Works ROSE Gift Box Set,https://www.amazon.ae/Bath-Body-Works-Lotion-Fragrance/dp/B08J3N98PZ/ref=pd_sbs_4/260-9195779-8001206?pd_rd_w=9yUvO&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=Z17JRMSATSHFZV9PMJ3T&pd_rd_r=59eef58b-c7ef-4046-ba99-964e9e5081a9&pd_rd_wg=8oWHW&pd_rd_i=B08J3N98PZ&psc=1,"3,4,5",1,6,,,,,,
1256,Bath and body works japanese cherry blossom,https://www.amazon.ae/Bath-works-japanese-cherry-blossom/dp/B07MW53CKX/ref=pd_sbs_6/260-9195779-8001206?pd_rd_w=RQRWn&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=WPA3JNB54CDVAAVA9NRT&pd_rd_r=9c7c937f-2fbe-4220-b650-9f7449d4a88e&pd_rd_wg=G7nhP&pd_rd_i=B07MW53CKX&psc=1,"3,4,5",1,6,,,,,,
1257,Bath & Body Spa Gift Basket for Women,https://www.amazon.ae/Christmas-Mothers-Birthday-Vanilla-Shampoo/dp/B07ZGKYKXF/ref=pd_sbs_10/260-9195779-8001206?pd_rd_w=eIhaP&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=FF03H6A7PPNV283DEEJ0&pd_rd_r=2aa2d1ab-0a0e-42f5-a486-24ef2d42c707&pd_rd_wg=RFKxQ&pd_rd_i=B07ZGKYKXF&psc=1,"3,4,5",1,6,,,,,,
1258,GUESS Gold for Women,https://www.amazon.ae/GUESS-Gold-Women-200ml-Mininture/dp/B08ZKY6PVG/ref=pd_sim_3/260-9195779-8001206?pd_rd_w=hnniT&pf_rd_p=bc2f7334-acb6-416c-9547-2d4ad6e3ecc7&pf_rd_r=XRE9WAZMWXKR4EXJ2FZG&pd_rd_r=58cc8434-ff18-4cd0-a6df-e2725c9964c5&pd_rd_wg=Cd18o&pd_rd_i=B08ZKY6PVG&psc=1,"3,4,5",1,6,,,,,,
1259,GUESS Girl 3 Pieces Gift Set For Women,https://www.amazon.ae/GUESS-Girl-Pieces-Gift-Women/dp/B009ZO9C9M/ref=pd_sbs_3/260-9195779-8001206?pd_rd_w=qnjRN&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=0MZECSGFTXWWSW13GV3K&pd_rd_r=06c961d4-7add-42b1-bef9-cd0b50c52038&pd_rd_wg=Fcpit&pd_rd_i=B009ZO9C9M&psc=1,"3,4,5",1,6,,,,,,
1260,GUESS Girl Belle Eau de Toilette,https://www.amazon.ae/GUESS-Belle-Toilette-Lotion-Women/dp/B084HJHC21/ref=pd_sim_3/260-9195779-8001206?pd_rd_w=NJip2&pf_rd_p=bc2f7334-acb6-416c-9547-2d4ad6e3ecc7&pf_rd_r=FJY68YJ8KTA9NCE4YP09&pd_rd_r=eee9195e-2d5d-4fde-bbd0-084ab4059868&pd_rd_wg=V4Pxj&pd_rd_i=B084HJHC21&psc=1,"3,4,5",1,6,,,,,,
1261,GUESS Pink 3 Pieces Gift Set For Women,https://www.amazon.ae/GUESS-Pink-Pieces-Gift-Women/dp/B00AYE1KQU/ref=pd_vtp_6/260-9195779-8001206?pd_rd_w=d3iO8&pf_rd_p=6989c571-d552-4ca4-862f-89a8f90b40e9&pf_rd_r=0BMRM3JVR8K4G3VQNVH4&pd_rd_r=aac9271a-3ac3-4854-84f8-bc0b8a9ebaa7&pd_rd_wg=Eei1r&pd_rd_i=B00AYE1KQU&psc=1,"3,4,5",1,6,,,,,,
1262,The Body Shop Shea Festive Picks Small Gift,https://www.amazon.ae/Body-Shop-Festive-Picks-Small/dp/B01JIVNTE0/ref=pd_sbs_4/260-9195779-8001206?pd_rd_w=uJolo&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=1D0BCFJV50DH1SV62G87&pd_rd_r=8392bd70-31a8-435b-b6bb-abf26e5961e9&pd_rd_wg=NpNfV&pd_rd_i=B07KWB875Z&psc=1,"3,4,5",1,6,,,,,,
1263,The Body Shop Strawberry Essential Selection,https://www.amazon.ae/Body-Shop-Strawberry-Essential-Selection/dp/B07YFCFXJZ/ref=pd_sbs_2/260-9195779-8001206?pd_rd_w=tXAz7&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=JTZA05AEZP0C0HK5Z7W9&pd_rd_r=c9f40901-393f-4e58-b63d-40212b5ee88a&pd_rd_wg=T2KMM&pd_rd_i=B07YFCFXJZ&psc=1,"3,4,5",1,6,,,,,,
1264,The Body Shop British Rose,https://www.amazon.ae/Body-Shop-British-Rose-Pick/dp/B07Z3VP9DF/ref=pd_sbs_3/260-9195779-8001206?pd_rd_w=YUrVq&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=RA3A9Y88TRJ8EYNBGB8B&pd_rd_r=befdbe35-4bb4-49d7-b985-b3f6eb21b8ca&pd_rd_wg=ROcrd&pd_rd_i=B07Z3VP9DF&psc=1,"3,4,5",1,6,,,,,,
1265,The Body Shop Festive,https://www.amazon.ae/Body-Shop-Festive-pieces-British/dp/B07NF3M9QZ/ref=pd_sbs_2/260-9195779-8001206?pd_rd_w=SB2Hj&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=C5ZASDVB0NHBN7B3R5NM&pd_rd_r=9efe4696-bfd5-4c40-837f-93b02b2f7ba6&pd_rd_wg=DowjW&pd_rd_i=B07NF3M9QZ&psc=1,"3,4,5",1,6,,,,,,
1266,"Home Spa Gift Basket, Luxurious",https://www.amazon.ae/Basket-Luxurious-Piece-Women-Fresh/dp/B07475SXDG/ref=pd_sbs_6/260-9195779-8001206?pd_rd_w=CxzBX&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=C0HE4TMJBCVKQHXBP8Y8&pd_rd_r=564dff64-6a77-44a7-be3c-1c4131324e38&pd_rd_wg=K17df&pd_rd_i=B07475SXDG&psc=1,"3,4,5","0,1",6,,,,,,
1267,Spa Gift Basket for Women,https://www.amazon.ae/Basket-Luxurious-Mothers-Birthday-Christmas/dp/B07SN1X6X5/ref=pd_sbs_3/260-9195779-8001206?pd_rd_w=znCa7&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=WFAHB0WFR7ZK2EYZ5VYT&pd_rd_r=cf4be1e1-fa5e-42f9-8805-da42654f11b2&pd_rd_wg=lUXnl&pd_rd_i=B07SN1X6X5&psc=1,"3,4,5",1,6,,,,,,
1268,Spa Gift Basket with Honey Almond Fragrance,https://www.amazon.ae/Basket-Fragrance-Birthday-Anniversary-Christmas/dp/B07W73BSKT/ref=pd_sbs_6/260-9195779-8001206?pd_rd_w=Imseh&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=E4NCKY0MCHY7HJ51MBH3&pd_rd_r=6eee8b75-3b64-4a4a-8ef6-84a354c18d34&pd_rd_wg=G5b2h&pd_rd_i=B07W73BSKT&psc=1,"3,4,5",1,6,,,,,,
1269,Bath Spa Gift Basket for Women,https://www.amazon.ae/Bath-Spa-Basket-Lavender-Scented/dp/B07CLG64HS/ref=pd_sbs_5/260-9195779-8001206?pd_rd_w=5Lkaj&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=E47D49R8S053Q5BHQ4BK&pd_rd_r=d9fd34a6-09d2-4b85-a2ef-b98f0d8af2d9&pd_rd_wg=SqIlp&pd_rd_i=B07CLG64HS&psc=1,"3,4,5",1,6,,,,,,
1270,Bath and Body Gift Set,https://www.amazon.ae/Bath-Body-Gift-Set-Blossom/dp/B07QT7WLZN/ref=pd_sbs_2/260-9195779-8001206?pd_rd_w=5FZJp&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=3M0KT26ZCJE4Q5FQFHA3&pd_rd_r=b863007f-9057-41c8-9691-1be2628fab3f&pd_rd_wg=lE2kD&pd_rd_i=B07QT7WLZN&psc=1,"3,4,5",1,6,,,,,,
1271,Apple AirPods Pro with MagSafe charging case,https://www.amazon.ae/dp/B09JR9VNSP/ref=s9_acsd_hps_bw_c2_x_0_i?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-2&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=759e8a06-262c-414a-99de-7debfb2a25e8&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1272,New Apple iPhone 13 Pro Max with FaceTime,https://www.amazon.ae/dp/B09G9CD8PS/ref=s9_acsd_hps_bw_c2_x_2_i?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-2&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=759e8a06-262c-414a-99de-7debfb2a25e8&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1273,Apple Watch Series 7,https://www.amazon.ae/dp/B09HGR2D8M/ref=s9_acsd_hps_bw_c2_x_4_i?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-2&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=759e8a06-262c-414a-99de-7debfb2a25e8&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1274,All-New Kindle,https://www.amazon.ae/dp/B07YLKSR8G/ref=s9_acsd_hps_bw_c2_x_9_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-2&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=759e8a06-262c-414a-99de-7debfb2a25e8&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1275,Apple AirPods with Charging Case,https://www.amazon.ae/dp/B07NWBVQWK/ref=s9_acsd_hps_bw_c2_x_3_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-2&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=759e8a06-262c-414a-99de-7debfb2a25e8&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1276,Sony WF-1000XM4 Industry Leading Noise,https://www.amazon.ae/dp/B096LYGPDB/ref=s9_acsd_al_bw_c2_x_0_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-15&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=14cc4ef7-c979-4f13-aa91-b4a15815461b&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1277,SAMSUNG Galaxy Z,https://www.amazon.ae/dp/B09BZY6X32/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09BZY6X32&pd_rd_w=GqIw5&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=yeTLC&pf_rd_r=X66GKXGANB220WS5B9Q2&pd_rd_r=078532f8-b6c2-4cf1-afa2-2ee65ab8c7b4&s=electronics&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExU1RFRkgyWDlSMEJRJmVuY3J5cHRlZElkPUEwNDg0ODA1MzJPRlFYWDFERkk5SiZlbmNyeXB0ZWRBZElkPUEwMjA5NzE5MlJSTU0zTTgzMU4yMyZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1278,Jabra Elite 7 Pro,https://www.amazon.ae/dp/B09HSGLT8Y/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09HSGLT8Y&pd_rd_w=SdjVf&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=3eFU0&pf_rd_r=5H2W9MW2DSNJZTZ8VQCX&pd_rd_r=c9c3a5ae-5d79-44ed-8516-f8946d92e199&s=electronics&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExTDNTUTFKWjNQRzU3JmVuY3J5cHRlZElkPUEwNzUzOTI3Tk44WDc0SDcxSVFQJmVuY3J5cHRlZEFkSWQ9QTA2ODQ0MDcxVEQ0WjZZSVlFN0xMJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1279,Bang & Olufsen Beoplay H95 Wireless,https://www.amazon.ae/dp/B0916JNV9T/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0916JNV9T&pd_rd_w=n6EWe&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=jO7Ox&pf_rd_r=64MX8H5R9XC7NCP652CR&pd_rd_r=08ff830e-557c-4158-9dc2-b73c7af504d1&s=electronics&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNkhDMThUNFEzNDA0JmVuY3J5cHRlZElkPUEwMzE4MjQ5MTJKQldUMlZFQzNZTyZlbmNyeXB0ZWRBZElkPUEwNTg2MjMzOUw1TTI0UFJFR0lNJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1280,Lenovo Wireless Over-Ear Headphone HD100,https://www.amazon.ae/Lenovo-Wireless-Over-Ear-Headphone-HD100/dp/B0811MY52V/ref=pd_sbs_3/260-9195779-8001206?pd_rd_w=l2zB5&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=79D2VT0HD3CEZ11277F3&pd_rd_r=e45ab970-2ec2-4c37-988f-48130f6eb40c&pd_rd_wg=nNW7G&pd_rd_i=B0811MY52V&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1281,Toshiba RZE-BT163H Bluetooth Headphones Over-Ear,https://www.amazon.ae/Toshiba-RZE-BT163H-Bluetooth-Headphones-Over-Ear/dp/B09FGM6JMK/ref=pd_sbs_5/260-9195779-8001206?pd_rd_w=MlmMO&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=11SHPWD19MHKDW097QQA&pd_rd_r=203a4196-a9f4-402c-8ca6-c7b1a9178afd&pd_rd_wg=oNVDz&pd_rd_i=B09FGM6JMK&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1282,Echo Dot (3rd generation) | Smart speaker with Alexa,https://www.amazon.ae/dp/B09BSQ76DX/ref=s9_acsd_al_bw_c2_x_1_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-10&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=3d769082-38fc-435f-8d5c-aeeac34cd612&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4",,,,,,
1283,"Echo (4th generation) | With premium sound, smart home hub and Alexa",https://www.amazon.ae/dp/B093R3XF9B/ref=s9_acsd_al_bw_c2_x_2_i?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-10&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=3d769082-38fc-435f-8d5c-aeeac34cd612&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4",,,,,,
1284,Echo Dot (4th generation) | Smart speaker with clock and Alexa ,https://www.amazon.ae/dp/B093RB67CP/ref=s9_acsd_al_bw_c2_x_3_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-10&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=3d769082-38fc-435f-8d5c-aeeac34cd612&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4",,,,,,
1285,HP Elitebook 840 G4 Business Laptop,https://www.amazon.ae/dp/B09RG2G87T/ref=sspa_dk_detail_6?psc=1&pd_rd_i=B09RG2G87T&pd_rd_w=NDdIp&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=l9Tjf&pf_rd_r=ATVBXEPM1HBY3VSBRSH2&pd_rd_r=61bb36f4-a742-48b5-9bf2-cfa24dde4ab4&s=computers&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFQM09TUVZLSDVBVlQmZW5jcnlwdGVkSWQ9QTA5NDk5NDEyNkZJUUpCQjZBQjdUJmVuY3J5cHRlZEFkSWQ9QTA3MTIwMTFUWUZQRUgzRERLUjEmd2lkZ2V0TmFtZT1zcF9kZXRhaWwmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1286,HP Laptop 15-dy2089ms Intel Core i7 1165G7,https://www.amazon.ae/HP-Laptop-15-dy2089ms-Display-Windows/dp/B09PNV481F/ref=pd_sbs_6/260-9195779-8001206?pd_rd_w=XbSVg&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=ANNA05CW3NG7V9VKREX9&pd_rd_r=66856bff-4799-4be8-bb77-a77cf2b177ae&pd_rd_wg=0hZgp&pd_rd_i=B09PNV481F&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1287,"Newest HP Thin Laptop 15.6"" FHD IPS Computer",https://www.amazon.ae/HP-Computer-i5-1135G7-i7-1065G7-Bluetooth/dp/B09FL3NS2R/ref=pd_sbs_3/260-9195779-8001206?pd_rd_w=GIdxS&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=TZYVAC659P1VS2D1QFZD&pd_rd_r=ef0c7485-96e1-494a-b02a-f8d37913b41b&pd_rd_wg=B7Nx0&pd_rd_i=B09FL3NS2R&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1288,HP ZBook 15 G1,https://www.amazon.ae/dp/B09KMCQKT1/ref=sspa_dk_detail_4?psc=1&pd_rd_w=khqKw&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=Dheq6&pf_rd_r=SG8MPT08G5KPW3NVVJST&pd_rd_r=90345168-573c-47d4-a400-4190e772f105&s=computers&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUDM5Q05QOFZJWFBZJmVuY3J5cHRlZElkPUEwNDkxMDM2NUU1RTJHVzZLREZEJmVuY3J5cHRlZEFkSWQ9QTAxOTE4MDcySEZMUUFIRVZRTkdGJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1289,HP EliteBook 840 G3 Business Laptop,https://www.amazon.ae/dp/B09JM3GL7G/ref=sspa_dk_detail_8?psc=1&pd_rd_w=Al9Gt&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=fokvq&pf_rd_r=Y59C7Y9QNFD9GXJYTKQ0&pd_rd_r=e84659cb-5db6-46cf-8eb8-4d84b9120852&s=computers&smid=A3NMIYI90ILS7B&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjFST0VJTERBR0FCJmVuY3J5cHRlZElkPUEwMjMwOTAyM0lNMEZKQkcyNUhPRyZlbmNyeXB0ZWRBZElkPUEwMzE1MTM1M0Y5OEZYVU1TU1ZOMCZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1290,2019 Apple MacBook Pro,https://www.amazon.ae/dp/B082S33H8Y/ref=sspa_dk_detail_1?psc=1&pd_rd_w=Al9Gt&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=fokvq&pf_rd_r=Y59C7Y9QNFD9GXJYTKQ0&pd_rd_r=e84659cb-5db6-46cf-8eb8-4d84b9120852&s=computers&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyQUtDTUw1OTRNMkpaJmVuY3J5cHRlZElkPUEwNzAwOTg0MU0zTjRZNTMzQUVEUSZlbmNyeXB0ZWRBZElkPUEwNTM5NTI2MUJJM0hNM0hONjdSSSZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1291,2019 Apple MacBook Pro,https://www.amazon.ae/dp/B081HKZL1L/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B081HKZL1L&pd_rd_w=Al9Gt&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=fokvq&pf_rd_r=Y59C7Y9QNFD9GXJYTKQ0&pd_rd_r=e84659cb-5db6-46cf-8eb8-4d84b9120852&s=computers&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFTRzhUMzlENkNWWlomZW5jcnlwdGVkSWQ9QTA2MDYzODMyN1lSMTVVUFRPNDZXJmVuY3J5cHRlZEFkSWQ9QTA1Mzc3MTgyRDM5NTJRMVNFMDhKJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1292,Lenovo ThinkPad T450 Business Laptop,https://www.amazon.ae/dp/B09HQZ9GGM/ref=sspa_dk_detail_5?psc=1&pd_rd_i=B09HQZ9GGM&pd_rd_w=okqcm&pf_rd_p=04addb3f-da90-4c6b-b289-735de7556435&pd_rd_wg=yG7S4&pf_rd_r=X2TJHQQ0YWQZZ3YJXC5B&pd_rd_r=4926bee3-700f-4333-be83-1a9fa46b7eba&s=computers&smid=A3D91SVDXXYNA3&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyRzVLRlZDSzNPSkZDJmVuY3J5cHRlZElkPUEwNTQ3ODY3MlBETFA4M0oxVFU2UCZlbmNyeXB0ZWRBZElkPUExMDE0NDc5MkJCN0ZDWFpON0hORCZ3aWRnZXROYW1lPXNwX2RldGFpbCZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2,3,4,5,6,7","0,1","3,4",,,,,,
1293,Microsoft Surface GO 2 ,https://www.amazon.ae/dp/B08CNL4ZCR/ref=s9_acsd_hps_bw_c2_x_7_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-19&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=ec78c60e-54e4-482d-b9d7-95054051c1be&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1294,Sony WH-1000XM4 Noise Cancelling Wireless Headphones,https://www.amazon.ae/Sony-WH-1000XM4-Cancelling-Wireless-Headphones/dp/B08C7KCJF5/ref=pd_sbs_5/260-9195779-8001206?pd_rd_w=W2X3M&pf_rd_p=5ff23df0-9cb4-451f-a19a-9bce2539103e&pf_rd_r=0AW9RS4NYTHB2B7AF2TY&pd_rd_r=8b09d801-df64-4700-bbf3-f367a718ed3e&pd_rd_wg=Fseix&pd_rd_i=B08C7KCJF5&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1295,Sony WH-1000XM4 Noise Cancelling Wireless Headphones,https://www.amazon.ae/Sony-WH-1000XM4-Cancelling-Wireless-Headphones/dp/B09CYSHV3B/ref=pd_vtp_6/260-9195779-8001206?pd_rd_w=owUfe&pf_rd_p=6989c571-d552-4ca4-862f-89a8f90b40e9&pf_rd_r=QCTMHW4ZBTH9SFTB9X6T&pd_rd_r=9f7c4229-8dbc-4997-8f24-679b72b25239&pd_rd_wg=D2Ve9&pd_rd_i=B09CYSHV3B&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1296,Apple AirPods Max,https://www.amazon.ae/Apple-AirPods-Max-Sky-Blue/dp/B08Q4J7ZNG/ref=pd_vtp_5/260-9195779-8001206?pd_rd_w=97lWd&pf_rd_p=6989c571-d552-4ca4-862f-89a8f90b40e9&pf_rd_r=K5CKKSDNHZBPHP86QVT0&pd_rd_r=7dda1013-2989-420f-a397-d800026bf8c6&pd_rd_wg=QrtHt&pd_rd_i=B08Q4J7ZNG&psc=1,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1297,Bose Noise Cancelling Headphones 700,https://www.amazon.ae/dp/B07Q9MJKBV/ref=s9_acsd_al_bw_c2_x_8_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-15&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=14cc4ef7-c979-4f13-aa91-b4a15815461b&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1298,SAMSUNG Galaxy Tab A7 Lite WIFI Tablet,https://www.amazon.ae/dp/B095W6VMNL/ref=s9_acsd_hps_bw_c2_x_2_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-19&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=ec78c60e-54e4-482d-b9d7-95054051c1be&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1299,New 2021 Apple iPad,https://www.amazon.ae/dp/B09G9TWWZN/ref=s9_acsd_hps_bw_c2_x_1_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-19&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=ec78c60e-54e4-482d-b9d7-95054051c1be&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4,6",,,,,,
1300,BenQ GW2480 24 Inch FHD 1080p Eye-Care LED Monitor,https://www.amazon.ae/dp/B072XCZSSW/ref=s9_acsd_al_bw_c2_x_9_t?pf_rd_m=A2KKU8J8O8784X&pf_rd_s=merchandised-search-15&pf_rd_r=B9CMTW3AR33HEJXY4TBC&pf_rd_t=101&pf_rd_p=14cc4ef7-c979-4f13-aa91-b4a15815461b&pf_rd_i=11601327031,"2,3,4,5,6,7","0,1","3,4",,,,,,
